SIU;LINHA;SUBLINHA;PC; Endereço do Ponto; Nº Imóvel;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Total geral;X;Y
10064;506;3;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;;;;;;;2;;;;;2;607990.39;7803434.44
10064;506;4;1;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;;;;;;;;;;;;;3;;;;;;3;607990.39;7803434.44
10064;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;810;;;;;;;1;2;1;2;;;;2;1;;1;;;;;;;;11;607990.39;7803434.44
10065;64;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;1;;;2;;3;1;;2;;9;3;5;;2;;;;;29;607879.18;7803363.47
10065;64;3;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;6;;2;4;2;4;2;2;2;10;6;;;;;;;;40;607879.18;7803363.47
10065;67;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;;;;1;8;1;5;4;1;10;6;4;;;;;4;;45;607879.18;7803363.47
10065;67;5;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;3;2;1;;;;;;;9;10;;;;;;;;25;607879.18;7803363.47
10065;503;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;;3;;;;;;;;;;6;6;;;;;;;16;607879.18;7803363.47
10065;5106;1;1;ANTONIO ABRAHAO CARAM, AVE;853;;;;;;9;11;10;6;2;7;8;5;6;12;18;30;30;23;7;4;;;;188;607879.18;7803363.47
10066;64;1;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;2;;;;;;1;;3;1;1;;;;;;;8;607838.2;7803381.71
10066;67;1;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;;;;;;;;;1;;;;;;;;5;6;607838.2;7803381.71
10066;504;1;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;;;;;;;;3;5;2;2;;;;;;;12;607838.2;7803381.71
10066;506;2;1;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;1;2;5;;;;2;;;;;;;;;;;;;9;607838.2;7803381.71
10066;5106;1;2;ANTONIO ABRAHAO CARAM, AVE;900;;;;;;;;;;;;;;;;;1;;;;;;;;1;607838.2;7803381.71
10067;64;1;1;ANTONIO ABRAHAO CARAM, AVE;1000;;;;;;;;;;;;1;;;;1;1;;;;4;;;9;16;607553.16;7803281.59
